tic_id,period_days,duration_days,depth_ppm,snr,bls_power,transit_time,tls_period,tls_duration,tls_depth_ppm,tls_snr,tls_sde,tls_fap,tls_rp_rs,tls_odd_even,tls_transit_time
131979339,0.8669889578607596,0.09708116493887088,999848.9287835433,13.34768935709291,1.9975699395234887e-05,2229.3988831863007,0.8669889578607596,0.09708116493887088,999848.9287835433,13.34768935709291,6.131411697629018,0.044017607,0.999924461538742,1.339062689255064,2229.3745803827387
137284119,2.5707169251791724,0.07939023952575151,999350.7994498475,18.288137212175798,0.00010850981239210132,2797.2412438763913,2.5707169251791724,0.07939023952575151,999350.7994498475,18.288137212175798,16.285553044264375,8.0032e-05,0.9996753470251467,1.3362540672441776,2797.245537644174
139158696,2.752701363603789,0.010601560997428526,989817.2621019451,3.864631096515643,0.013117570170568343,3516.694817269208,2.752701363603789,0.010601560997428526,989817.2621019451,3.864631096515643,4.1491535086751865,1.0,0.9948956036197693,0.5832915807902891,3507.119647971494
139375960,5.329666641869028,0.12425558767012654,998333.59535483,14.497135896922979,0.0004989639168775108,3611.3968406852255,5.329666641869028,0.12425558767012654,998333.59535483,14.497135896922979,13.15037413659366,8.0032e-05,0.9991664502748429,2.91473621861568,3611.4084947234383
139853601,0.6811003033892289,0.06517381815274234,998985.9454009994,66.94848400900132,0.00043902743784918376,2230.240463318542,0.6811003033892289,0.06517381815274234,998985.9454009994,66.94848400900132,16.74468130896368,8.0032e-05,0.9994928440969447,4.8273776043993415,2229.553671171321
142381532,7.606003532316304,0.0348532487156813,999498.138070233,4.141676169571851,1.6075556818383622e-05,1685.422562377573,7.606003532316304,0.0348532487156813,999498.138070233,4.141676169571851,15.655615658271147,8.0032e-05,0.9997490375440393,0.2966432304413036,1684.961115863012
147430118,0.6781137811412878,0.026786495188111315,999726.6368465537,5.251054519403461,3.423245950190141e-05,3672.193566638194,0.6781137811412878,0.026786495188111315,999726.6368465537,5.251054519403461,6.714755384574623,0.015206082,0.9998633090810731,0.009357402836566532,3665.4063184391753
14956304,0.9969757125363526,0.054174481894607274,985278.3351938477,9.756295099525426,0.06057366691499932,3506.9836710258164,0.9969757125363526,0.054174481894607274,985278.3351938477,9.756295099525426,14.55412376316934,8.0032e-05,0.9926118754044038,0.028963365474537858,3507.023574368194
158933249,5.144403435605782,0.05579627202488888,998893.5129751223,4.608927819740695,0.00015771737539830902,2391.446656002734,5.144403435605782,0.05579627202488888,998893.5129751223,4.608927819740695,5.446700092332952,1.0,0.9994466033636425,0.24843849669755344,2393.4787136818813
164458714,1.2298573048925818,0.019857304398904378,999891.4183073492,2.757392780486247,3.172781818946039e-05,3313.8245930101816,1.2298573048925818,0.019857304398904378,999891.4183073492,2.757392780486247,11.319976439700685,8.0032e-05,0.9999457076798466,0.8628670127033077,3312.8686114083453
166648874,9.734458356950984,0.05872760371047478,995568.7992086114,5.804606039630516,4.367246461221424e-05,1905.2278893577068,9.734458356950984,0.05872760371047478,995568.7992086114,5.804606039630516,7.166014037255946,0.007282913,0.9977819397085775,,1905.2394392049591
169081296,0.7242365514571767,0.0034441547082955447,999635.1378958478,3.2967740142943547,2.7275813379686357e-05,1684.679181104496,0.7242365514571767,0.0034441547082955447,999635.1378958478,3.2967740142943547,5.951963156379665,0.062184874,0.9998175523043431,0.10448893703729875,1683.5878854630555
172518755,3.206841975378151,0.05564773570735985,998434.060849673,28.9210530113425,0.0002764345572299555,2502.559744916899,3.206841975378151,0.05564773570735985,998434.060849673,28.9210530113425,18.496400973134353,8.0032e-05,0.9992167236639272,1.2411571661886447,2502.5684524081817
178819686,5.604553716643791,0.09466062711662887,999592.6536574397,7.218166030337434,2.5546479884525725e-05,1572.1005773976583,5.604553716643791,0.09466062711662887,999592.6536574397,7.218166030337434,9.555026603094108,8.0032e-05,0.999796306083114,0.1206597975197163,1572.1036256151192
184733148,2.9600372888583255,0.09177807775536036,991880.0152431669,30.691608271383352,0.015233061038525442,2883.79424488845,2.9600372888583255,0.09177807775536036,991880.0152431669,30.691608271383352,18.39207302212112,8.0032e-05,0.9959317322202195,1.1742129856543013,2883.7921197132423
18574158,4.9082184727227425,0.05243292308599676,996481.2038117533,18.240422640759824,0.0006900561703550913,3480.69995446382,4.9082184727227425,0.05243292308599676,996481.2038117533,18.240422640759824,13.204693258648275,8.0032e-05,0.998239051435954,0.07922818125093109,3480.7132156827806
187495621,3.2673253620945655,0.09023656649241071,996135.3383108863,15.67993142936969,0.001953385468496104,2913.3911422118017,3.2673253620945655,0.09023656649241071,996135.3383108863,15.67993142936969,14.54746697095557,8.0032e-05,0.9980657985878918,0.4179689110898998,2913.3783980123394
190981760,7.081438533836532,0.18256742921287694,990228.7783219016,8.992592105060128,0.0016195547301036768,1519.8870096990468,7.081438533836532,0.18256742921287694,990228.7783219016,8.992592105060128,12.838133309735891,8.0032e-05,0.9951023958979808,0.8403612972325849,1519.9134016721443
20182780,0.6071624620765668,0.0037087246418289806,996877.6342751776,3.501354718747972,0.00010147076753726239,1931.356306584632,0.6071624620765668,0.0037087246418289806,996877.6342751776,3.501354718747972,6.736084427906433,0.014805922,0.9984375965853738,0.5232157865269563,1930.7579056597053
212957629,3.07457836777233,0.03592822662419683,983349.0375050697,10.787622109125286,0.02905823675814271,2115.97385514842,3.07457836777233,0.03592822662419683,983349.0375050697,10.787622109125286,18.463888648291967,8.0032e-05,0.9916395703606576,0.26425417298948967,2115.9853612396532
232976128,6.535857008330325,0.10613024440998256,999607.7529378808,5.106861272379376,2.1625440257946107e-05,1687.841730492008,6.535857008330325,0.10613024440998256,999607.7529378808,5.106861272379376,6.711012478404401,0.015286114,0.9998038572329478,2.316283420732354,1687.8419249035128
236817690,2.0543788530270284,0.02892717391961505,999773.0520129866,3.668858814010131,7.880229356712244e-06,1713.5182259480757,2.0543788530270284,0.02892717391961505,999773.0520129866,3.668858814010131,5.950036077947467,0.062184874,0.999886519567589,0.9953022708142989,1712.5156576485274
243200602,11.55920072541418,0.04302239405457822,998648.9731326386,4.993551299092547,0.00011500462543931419,1607.5868297885806,11.55920072541418,0.04302239405457822,998648.9731326386,4.993551299092547,13.234901577302127,8.0032e-05,0.9993242582528649,0.5713859547907113,1607.6488555006038
252537013,1.2792515620664937,0.018196934958390296,999481.9831243341,4.3108872288949405,3.416794939260966e-05,3396.281454217182,1.2792515620664937,0.018196934958390296,999481.9831243341,4.3108872288949405,6.80282856452103,0.013445378,0.999740958010791,0.229973097023767,3396.291215730448
254141733,4.245127277401965,0.11641149788099457,998585.687286653,10.871290144443353,0.00043261927799840877,3127.201215414312,4.245127277401965,0.11641149788099457,998585.687286653,10.871290144443353,15.498666761566735,8.0032e-05,0.9992925934312997,0.700661010388516,3127.1992296040867
